연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2021,Q3,0.003151776177320542,0.01361098591893728,0.15144786401796084,0.0003258930057354892,0.02445324148043171,0.0,0.12322506702542069,0.011520183892967717,-0.15835521476667225,-0.22479497080574673,-0.1713836772327907,0.002684439761646784,0.002684439761646784,0.0018219315484246934
2021,Q4,0.045134149070312546,-0.008854494965128135,0.11251252565174852,-0.002797978554128888,0.017894046532413777,0.0,-0.1352856482782795,-0.014078588772078349,1.0242446400611773,-1.7663278640988114,-1.9495467946656708,-1.1830722995945753,-1.1830722995945753,0.02709960678377832
2022,Q1,0.15304906057820955,-0.014575688868284087,-0.4731933134142636,0.004437259458396792,-0.08923879236408372,0.0,0.006508646131334173,0.000479186842477608,-0.5938604441256221,-1.0010377298383482,-1.1547480087037323,-1.4163346194766293,-1.4163346194766293,0.10993571197666063
2022,Q2,-0.014329935011179962,0.000738288042806845,0.34307555801472867,0.00021482135379669032,0.039110465531192684,0.0,-0.054707564237548856,-0.006305139427879802,-0.044925959640929936,-698.1053640681511,-4.195002034787983,-6.946934132921046,-6.946934132921046,-0.011124971807032535
2022,Q3,0.11787256623282594,-0.0011459379501352895,0.17409893677343247,0.020984683976275953,0.04343578068978027,0.0,-0.1033004028321689,-0.009703165567909289,-0.21833972554408065,0.8794302066818767,0.7422493680291968,0.7632215718468511,0.7632215718468511,0.07323637762051138
2022,Q4,0.049405299912909095,-0.017251778770375537,0.5456529286212073,-0.005680425651555465,0.08528475325581941,0.0,-0.5028751331277732,-0.03798922326162624,0.7825877232183285,1.7159185977448543,3.1079323339378595,3.221813087346029,3.221813087346029,0.027673933813540108
2023,Q1,0.0012955217086423332,-0.025862004616055034,2.7825120815161024,-0.9769556384328669,-0.0935593902055386,0.0,-0.24631870521309407,-0.01041613823829246,-0.3316889486535711,-0.6060524787873269,-0.745720563663425,-0.7516883520848048,-0.7516883520848048,-0.20843740114047649
2023,Q2,0.0007887966556192616,-0.0032864126637409674,0.04621371306453548,0.4038791553514547,0.05316997010224278,0.0,-0.47971398560415046,-0.015085276127063785,0.13193889551659765,0.2238188409926054,0.4194218257971478,0.42072056094616217,0.42072056094616217,-0.006352516197756453
2023,Q3,-0.02110138973306086,-0.012150360735439514,-0.047418436855011015,0.01220960206399413,-0.04587254031456722,0.0,-0.2769179997484731,-0.004614331047511855,0.23635035168797147,-0.5885327723179488,-0.6847315861888641,-0.68248327466561,-0.68248327466561,-0.6431515008392272
2023,Q4,-0.03969354529695024,0.017075269388534986,0.05744933151748022,-0.21312525895766676,0.05000748058115767,0.0,0.7797645555928381,0.010020824141976359,-0.18791099877336792,0.3750244069384041,-3.0090056850643543,-3.1677252600362533,-3.1677252600362533,2.548679696805631
2024,Q1,0.0004071312419759998,-0.08328765940480776,-0.8675348488779209,21.95397766123492,-0.3971518761588696,0.0,-0.6299297674280244,-0.013392701845921784,-0.6148182898471813,0.9717061929572561,-2.545575770434629,-2.319534656288093,-2.319534656288093,-0.17743915189699566
2024,Q2,0.002539649907720154,-0.009879479908201039,-0.08304332216019439,0.0759680026310452,0.04174825259168968,0.0,-1.841823588373967,-0.016904550319056688,0.1275146863421801,-0.12930441182986652,-0.027656613759183046,0.06202583621687352,0.06202583621687352,0.08203179499388868
2024,Q3,0.03189773375865523,0.035066025427942904,0.5053022329036054,0.45306114630946026,0.462956857584939,0.0,4.012304001619001,-0.026631494441796133,-0.20643878934785742,0.3323185337094272,0.7918461035450353,0.8243000784422629,0.8243000784422629,0.8338631028852068
